Nom,Aguerrie,Capacité de Soutien,Code,Code de Type,Coriace,Cout Main,Cout Reserve,Défenseur,Eau,Faction,Feuille,Fleche,Formula,Fugace,Gigantesque,ID,Identifiant,Langue,Main,Possession,Reserve,Roche,Set,Type unité,Éternel
Augure Yzmir,No,No,BTG-157-R-FR,R - Rare,,2,2,No,2,Yzmir,2,No,,No,No,157,MCA-866,FR - Français,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Yzmir Stargazer,No,No,BTG-157-R-EN,R - Rare,,2,2,No,2,Yzmir,2,No,,No,No,157,MCA-867,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Augure Yzmir,No,No,BTG-157-F-FR,F - Transfuge,,1,2,No,1,Axiom,1,No,,No,No,157,MCA-868,FR - Français,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Yzmir Stargazer,No,No,BTG-157-F-EN,F - Transfuge,,1,2,No,1,Axiom,1,No,,No,No,157,MCA-869,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Dame du Lac,No,No,BTG-158-C-FR,C - Commune,,2,2,No,3,Yzmir,1,No,,No,No,158,MCA-870,FR - Français,No,4,No,1,BTG - Au-delà des portes,Personnage,No
Lady of the Lake,No,No,BTG-158-C-EN,C - Commune,,2,2,No,3,Yzmir,1,No,,No,No,158,MCA-871,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Dame du Lac,No,Yes,BTG-158-R-FR,R - Rare,,2,2,No,3,Yzmir,1,No,,No,No,158,MCA-872,FR - Français,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Lady of the Lake,No,Yes,BTG-158-R-EN,R - Rare,,2,2,No,3,Yzmir,1,No,,No,No,158,MCA-873,EN - English,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Dame du Lac,No,Yes,BTG-158-F-FR,F - Transfuge,,2,2,No,3,Bravos,1,No,,No,No,158,MCA-874,FR - Français,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Lady of the Lake,No,Yes,BTG-158-F-EN,F - Transfuge,,2,2,No,3,Bravos,1,No,,No,No,158,MCA-875,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Fée des Dents,No,No,BTG-159-C-FR,C - Commune,,2,2,No,1,Yzmir,1,No,,No,No,159,MCA-876,FR - Français,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Tooth Fairy,No,No,BTG-159-C-EN,C - Commune,,2,2,No,1,Yzmir,1,No,,No,No,159,MCA-877,EN - English,Yes,1,No,1,BTG - Au-delà des portes,Personnage,No
Fée des Dents,No,No,BTG-159-R-FR,R - Rare,,2,1,No,1,Yzmir,1,No,,No,No,159,MCA-878,FR - Français,Yes,2,No,1,BTG - Au-delà des portes,Personnage,No
Tooth Fairy,No,No,BTG-159-R-EN,R - Rare,,2,1,No,1,Yzmir,1,No,,No,No,159,MCA-879,EN - English,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Fée des Dents,No,No,BTG-159-F-FR,F - Transfuge,,2,2,No,1,Bravos,1,No,,No,No,159,MCA-880,FR - Français,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Tooth Fairy,No,No,BTG-159-F-EN,F - Transfuge,,2,2,No,1,Bravos,1,No,,No,No,159,MCA-881,EN - English,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Alchimiste du Kadigir,No,No,BTG-160-C-FR,C - Commune,,3,1,No,1,Yzmir,1,No,,No,No,160,MCA-882,FR - Français,Yes,3,No,1,BTG - Au-delà des portes,Personnage,No
Kadigiran Alchemist,No,No,BTG-160-C-EN,C - Commune,,3,1,No,1,Yzmir,1,No,,No,No,160,MCA-883,EN - English,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Alchimiste du Kadigir,No,No,BTG-160-R-FR,R - Rare,,3,1,No,1,Yzmir,1,No,,No,No,160,MCA-884,FR - Français,Yes,1,No,1,BTG - Au-delà des portes,Personnage,No
Kadigiran Alchemist,No,No,BTG-160-R-EN,R - Rare,,3,1,No,1,Yzmir,1,No,,No,No,160,MCA-885,EN - English,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Alchimiste du Kadigir,No,No,BTG-160-F-FR,F - Transfuge,,3,1,No,1,Ordis,1,No,,No,No,160,MCA-886,FR - Français,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Kadigiran Alchemist,No,No,BTG-160-F-EN,F - Transfuge,,3,1,No,1,Ordis,1,No,,No,No,160,MCA-887,EN - English,Yes,0,No,1,BTG - Au-delà des portes,Personnage,No
Baba Yaga,No,No,BTG-161-C-FR,C - Commune,,3,2,No,2,Yzmir,2,No,,No,No,161,MCA-888,FR - Français,Yes,3,No,1,BTG - Au-delà des portes,Personnage,No
Baba Yaga,No,No,BTG-161-C-EN,C - Commune,,3,2,No,2,Yzmir,2,No,,No,No,161,MCA-889,EN - English,Yes,1,No,1,BTG - Au-delà des portes,Personnage,No
Baba Yaga,No,No,BTG-161-R-FR,R - Rare,,3,2,No,2,Yzmir,3,No,,No,No,161,MCA-890,FR - Français,Yes,2,No,2,BTG - Au-delà des portes,Personnage,No
Baba Yaga,No,No,BTG-161-R-EN,R - Rare,,3,2,No,2,Yzmir,3,No,,No,No,161,MCA-891,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Baba Yaga,No,No,BTG-161-F-FR,F - Transfuge,,3,2,No,2,Ordis,3,No,,No,No,161,MCA-892,FR - Français,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Baba Yaga,No,No,BTG-161-F-EN,F - Transfuge,,3,2,No,2,Ordis,3,No,,No,No,161,MCA-893,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Alice,No,Yes,BTG-162-C-FR,C - Commune,,3,3,No,4,Yzmir,2,No,,No,No,162,MCA-894,FR - Français,No,3,No,2,BTG - Au-delà des portes,Personnage,No
Alice,No,Yes,BTG-162-C-EN,C - Commune,,3,3,No,4,Yzmir,2,No,,No,No,162,MCA-895,EN - English,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Alice,No,Yes,BTG-162-R-FR,R - Rare,,3,3,No,4,Yzmir,3,No,,No,No,162,MCA-896,FR - Français,No,2,No,3,BTG - Au-delà des portes,Personnage,No
Alice,No,Yes,BTG-162-R-EN,R - Rare,,3,3,No,4,Yzmir,3,No,,No,No,162,MCA-897,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Alice,No,Yes,BTG-162-F-FR,F - Transfuge,,3,3,No,4,Lyra,3,No,,No,No,162,MCA-898,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Alice,No,Yes,BTG-162-F-EN,F - Transfuge,,3,3,No,4,Lyra,3,No,,No,No,162,MCA-899,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Baku,No,No,BTG-163-C-FR,C - Commune,,4,2,No,2,Yzmir,2,No,,No,No,163,MCA-900,FR - Français,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Baku,No,No,BTG-163-C-EN,C - Commune,,4,2,No,2,Yzmir,2,No,,No,No,163,MCA-901,EN - English,Yes,1,No,2,BTG - Au-delà des portes,Personnage,No
Baku,No,No,BTG-163-R-FR,R - Rare,,4,4,No,2,Yzmir,2,Yes,,No,No,163,MCA-902,FR - Français,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Baku,No,No,BTG-163-R-EN,R - Rare,,4,4,No,2,Yzmir,2,Yes,,No,No,163,MCA-903,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Baku,No,No,BTG-163-F-FR,F - Transfuge,,4,2,No,2,Axiom,2,No,,No,No,163,MCA-904,FR - Français,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Baku,No,No,BTG-163-F-EN,F - Transfuge,,4,2,No,2,Axiom,2,No,,No,No,163,MCA-905,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Flamel,No,Yes,BTG-164-C-FR,C - Commune,,4,3,No,3,Yzmir,4,No,,No,No,164,MCA-906,FR - Français,Yes,2,No,3,BTG - Au-delà des portes,Personnage,No
Flamel,No,Yes,BTG-164-C-EN,C - Commune,,4,3,No,3,Yzmir,4,No,,No,No,164,MCA-907,EN - English,Yes,2,No,3,BTG - Au-delà des portes,Personnage,No
Flamel,No,Yes,BTG-164-R-FR,R - Rare,,4,3,No,3,Yzmir,4,No,,No,No,164,MCA-908,FR - Français,Yes,0,No,3,BTG - Au-delà des portes,Personnage,No
Flamel,No,Yes,BTG-164-R-EN,R - Rare,,4,3,No,3,Yzmir,4,No,,No,No,164,MCA-909,EN - English,Yes,0,No,3,BTG - Au-delà des portes,Personnage,No
Flamel,No,Yes,BTG-164-F-FR,F - Transfuge,,4,3,No,3,Lyra,4,No,,No,No,164,MCA-910,FR - Français,Yes,0,No,3,BTG - Au-delà des portes,Personnage,No
Flamel,No,Yes,BTG-164-F-EN,F - Transfuge,,4,3,No,3,Lyra,4,No,,No,No,164,MCA-911,EN - English,Yes,0,No,3,BTG - Au-delà des portes,Personnage,No
"Kuwat, le Dissident",No,No,BTG-165-C-FR,C - Commune,,4,4,No,5,Yzmir,5,Yes,,No,No,165,MCA-912,FR - Français,No,2,No,5,BTG - Au-delà des portes,Personnage,No
"Kuwat, the Dissenter",No,No,BTG-165-C-EN,C - Commune,,4,4,No,5,Yzmir,5,Yes,,No,No,165,MCA-913,EN - English,No,1,No,5,BTG - Au-delà des portes,Personnage,No
"Kuwat, le Dissident",No,No,BTG-165-R-FR,R - Rare,,4,3,No,5,Yzmir,5,Yes,,No,No,165,MCA-914,FR - Français,No,0,No,5,BTG - Au-delà des portes,Personnage,No
"Kuwat, the Dissenter",No,No,BTG-165-R-EN,R - Rare,,4,3,No,5,Yzmir,5,Yes,,No,No,165,MCA-915,EN - English,No,0,No,5,BTG - Au-delà des portes,Personnage,No
"Kuwat, le Dissident",No,No,BTG-165-F-FR,F - Transfuge,,4,4,No,5,Ordis,5,Yes,,No,No,165,MCA-916,FR - Français,No,0,No,5,BTG - Au-delà des portes,Personnage,No
"Kuwat, the Dissenter",No,No,BTG-165-F-EN,F - Transfuge,,4,4,No,5,Ordis,5,Yes,,No,No,165,MCA-917,EN - English,No,0,No,5,BTG - Au-delà des portes,Personnage,No
Dorothy Gale,No,No,BTG-166-C-FR,C - Commune,,5,3,No,2,Yzmir,3,No,,No,No,166,MCA-918,FR - Français,Yes,4,No,2,BTG - Au-delà des portes,Personnage,No
Dorothy Gale,No,No,BTG-166-C-EN,C - Commune,,5,3,No,2,Yzmir,3,No,,No,No,166,MCA-919,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Dorothy Gale,No,No,BTG-166-R-FR,R - Rare,,5,5,No,2,Yzmir,3,Yes,,No,No,166,MCA-920,FR - Français,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Dorothy Gale,No,No,BTG-166-R-EN,R - Rare,,5,5,No,2,Yzmir,3,Yes,,No,No,166,MCA-921,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Dorothy Gale,No,No,BTG-166-F-FR,F - Transfuge,,5,3,No,2,Bravos,3,No,,No,No,166,MCA-922,FR - Français,Yes,2,No,2,BTG - Au-delà des portes,Personnage,No
Dorothy Gale,No,No,BTG-166-F-EN,F - Transfuge,,5,3,No,2,Bravos,3,No,,No,No,166,MCA-923,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Sakarabru,No,No,BTG-167-C-FR,C - Commune,,7,4,No,4,Yzmir,4,No,,No,No,167,MCA-924,FR - Français,Yes,4,No,4,BTG - Au-delà des portes,Personnage,No
Sakarabru,No,No,BTG-167-C-EN,C - Commune,,7,4,No,4,Yzmir,4,No,,No,No,167,MCA-925,EN - English,Yes,0,No,4,BTG - Au-delà des portes,Personnage,No
Sakarabru,No,Yes,BTG-167-R-FR,R - Rare,,7,4,No,5,Yzmir,5,No,,No,No,167,MCA-926,FR - Français,Yes,1,No,5,BTG - Au-delà des portes,Personnage,No
Sakarabru,No,Yes,BTG-167-R-EN,R - Rare,,7,4,No,5,Yzmir,5,No,,No,No,167,MCA-927,EN - English,Yes,0,No,5,BTG - Au-delà des portes,Personnage,No
Sakarabru,No,No,BTG-167-F-FR,F - Transfuge,,7,4,No,4,Bravos,4,No,,No,No,167,MCA-928,FR - Français,Yes,0,No,4,BTG - Au-delà des portes,Personnage,No
Sakarabru,No,No,BTG-167-F-EN,F - Transfuge,,7,4,No,4,Bravos,4,No,,No,No,167,MCA-929,EN - English,Yes,0,No,4,BTG - Au-delà des portes,Personnage,No
Le Kraken,No,No,BTG-168-C-FR,C - Commune,,7,7,No,8,Yzmir,0,Yes,,No,Yes,168,MCA-930,FR - Français,No,1,No,0,BTG - Au-delà des portes,Personnage,No
The Kraken,No,No,BTG-168-C-EN,C - Commune,,7,7,No,8,Yzmir,0,Yes,,No,Yes,168,MCA-931,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Le Kraken,No,No,BTG-168-C-FR,R - Rare,,7,7,No,8,Yzmir,0,Yes,,No,Yes,168,MCA-932,FR - Français,No,0,No,0,BTG - Au-delà des portes,Personnage,No
The Kraken,No,No,BTG-168-C-EN,R - Rare,,7,7,No,8,Yzmir,0,Yes,,No,Yes,168,MCA-933,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Le Kraken,No,No,BTG-168-F-FR,F - Transfuge,,7,7,No,8,Ordis,0,Yes,,No,Yes,168,MCA-934,FR - Français,No,0,No,0,BTG - Au-delà des portes,Personnage,No
The Kraken,No,No,BTG-168-F-EN,F - Transfuge,,7,7,No,8,Ordis,0,Yes,,No,Yes,168,MCA-935,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
"Entraînement Magique               ",No,No,BTG-169-C-FR,C - Commune,,1,3,No,,Ordis,,No,,No,No,169,MCA-936,FR - Français,No,3,No,,BTG - Au-delà des portes,Sort,No
Magical Training,No,No,BTG-169-C-EN,C - Commune,,1,3,No,,Ordis,,No,,No,No,169,MCA-937,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Entraînement Magique,No,No,BTG-169-R-FR,R - Rare,,1,2,No,,Ordis,,No,,No,No,169,MCA-938,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Magical Training,No,No,BTG-169-R-EN,R - Rare,,1,2,No,,Ordis,,No,,No,No,169,MCA-939,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Entraînement Magique,No,No,BTG-169-F-FR,F - Transfuge,,1,3,No,,Lyra,,No,,No,No,169,MCA-940,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,No
Magical Training,No,No,BTG-169-F-EN,F - Transfuge,,1,3,No,,Lyra,,No,,No,No,169,MCA-941,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Don de Soi,No,No,BTG-170-C-FR,C - Commune,,2,2,No,,Yzmir,,No,,Yes,No,170,MCA-942,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Gift of Self,No,No,BTG-170-C-EN,C - Commune,,2,2,No,,Yzmir,,No,,Yes,No,170,MCA-943,EN - English,No,1,No,,BTG - Au-delà des portes,Sort,No
Don de Soi,No,No,BTG-170-R-FR,R - Rare,,3,3,No,,Yzmir,,No,,Yes,No,170,MCA-944,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Gift of Self,No,No,BTG-170-R-EN,R - Rare,,3,3,No,,Yzmir,,No,,Yes,No,170,MCA-945,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Don de Soi,No,No,BTG-170-F-FR,F - Transfuge,,2,2,No,,Ordis,,No,,Yes,No,170,MCA-946,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Gift of Self,No,No,BTG-170-F-EN,F - Transfuge,,2,2,No,,Ordis,,No,,Yes,No,170,MCA-947,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Espionnage,No,No,BTG-171-C-FR,C - Commune,,2,2,No,,Yzmir,,No,,Yes,No,171,MCA-948,FR - Français,No,3,No,,BTG - Au-delà des portes,Sort,No
Spy Craft,No,No,BTG-171-C-EN,C - Commune,,2,2,No,,Yzmir,,No,,Yes,No,171,MCA-949,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Espionnage,No,No,BTG-171-R-FR,R - Rare,,2,3,No,,Yzmir,,No,,No,No,171,MCA-950,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Spy Craft,No,No,BTG-171-R-EN,R - Rare,,2,3,No,,Yzmir,,No,,No,No,171,MCA-951,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Espionnage,No,No,BTG-171-F-FR,F - Transfuge,,2,2,No,,Lyra,,No,,Yes,No,171,MCA-952,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,No
Spy Craft,No,No,BTG-171-F-EN,F - Transfuge,,2,2,No,,Lyra,,No,,Yes,No,171,MCA-953,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Zou !,No,No,BTG-172-C-FR,C - Commune,,2,4,No,,Yzmir,,No,,No,No,172,MCA-954,FR - Français,No,6,No,,BTG - Au-delà des portes,Sort,No
Off You Go!,No,No,BTG-172-C-EN,C - Commune,,2,4,No,,Yzmir,,No,,No,No,172,MCA-955,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Zou !,No,No,BTG-172-R-FR,R - Rare,,3,4,No,,Yzmir,,No,,No,No,172,MCA-956,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Off You Go!,No,No,BTG-172-R-EN,R - Rare,,3,4,No,,Yzmir,,No,,No,No,172,MCA-957,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Zou !,No,No,BTG-172-F-FR,F - Transfuge,,2,4,No,,Lyra,,No,,No,No,172,MCA-958,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,No
Off You Go!,No,No,BTG-172-F-EN,F - Transfuge,,2,4,No,,Lyra,,No,,No,No,172,MCA-959,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Sceau de Conjuration,No,No,BTG-173-C-FR,C - Commune,,3,5,No,,Yzmir,,No,,No,No,173,MCA-960,FR - Français,No,3,No,,BTG - Au-delà des portes,Sort,No
Conjuring Seal,No,No,BTG-173-C-EN,C - Commune,,3,5,No,,Yzmir,,No,,No,No,173,MCA-961,EN - English,No,1,No,,BTG - Au-delà des portes,Sort,No
Sceau de Conjuration,No,No,BTG-173-R-FR,R - Rare,,4,5,No,,Yzmir,,No,,No,No,173,MCA-962,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Conjuring Seal,No,No,BTG-173-R-EN,R - Rare,,4,5,No,,Yzmir,,No,,No,No,173,MCA-963,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Sceau de Conjuration,No,No,BTG-173-F-FR,F - Transfuge,,3,5,No,,Ordis,,No,,No,No,173,MCA-964,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Conjuring Seal,No,No,BTG-173-F-EN,F - Transfuge,,3,5,No,,Ordis,,No,,No,No,173,MCA-965,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Portail de Bannissement,No,No,BTG-174-C-FR,C - Commune,,4,4,No,,Yzmir,,No,,Yes,No,174,MCA-966,FR - Français,No,4,No,,BTG - Au-delà des portes,Sort,No
Banishing Gate,No,No,BTG-174-C-EN,C - Commune,,4,4,No,,Yzmir,,No,,Yes,No,174,MCA-967,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Portail de Bannissement,No,No,BTG-174-R-FR,R - Rare,,4,5,No,,Yzmir,,No,,No,No,174,MCA-968,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Banishing Gate,No,No,BTG-174-R-EN,R - Rare,,4,5,No,,Yzmir,,No,,No,No,174,MCA-969,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Portail de Bannissement,No,No,BTG-174-F-FR,F - Transfuge,,4,4,No,,Ordis,,No,,Yes,No,174,MCA-970,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Banishing Gate,No,No,BTG-174-F-EN,F - Transfuge,,4,4,No,,Ordis,,No,,Yes,No,174,MCA-971,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Furie de Kraken,No,No,BTG-175-C-FR,C - Commune,,5,5,No,,Yzmir,,No,,Yes,No,175,MCA-972,FR - Français,No,5,No,,BTG - Au-delà des portes,Sort,No
Kraken’s Wrath,No,No,BTG-175-C-EN,C - Commune,,5,5,No,,Yzmir,,No,,Yes,No,175,MCA-973,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Furie de Kraken,No,No,BTG-175-R-FR,R - Rare,,5,5,No,,Yzmir,,No,,Yes,No,175,MCA-974,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Kraken’s Wrath,No,No,BTG-175-R-EN,R - Rare,,5,5,No,,Yzmir,,No,,Yes,No,175,MCA-975,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Furie de Kraken,No,No,BTG-175-F-FR,F - Transfuge,,5,5,No,,Axiom,,No,,Yes,No,175,MCA-976,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Kraken’s Wrath,No,No,BTG-175-F-EN,F - Transfuge,,5,5,No,,Axiom,,No,,Yes,No,175,MCA-977,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
"Petit Pas, Bond de Géant",No,No,BTG-176-C-FR,C - Commune,,6,6,No,,Yzmir,,No,,Yes,No,176,MCA-978,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
"Small Step, Giant Leap",No,No,BTG-176-C-EN,C - Commune,,6,6,No,,Yzmir,,No,,Yes,No,176,MCA-979,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
"Petit Pas, Bond de Géant",No,No,BTG-176-R-FR,R - Rare,,6,7,No,,Yzmir,,No,,No,No,176,MCA-980,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
"Small Step, Giant Leap",No,No,BTG-176-R-EN,R - Rare,,6,7,No,,Yzmir,,No,,No,No,176,MCA-981,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
"Petit Pas, Bond de Géant",No,No,BTG-176-F-FR,F - Transfuge,,6,6,No,,Lyra,,No,,Yes,No,176,MCA-982,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
"Small Step, Giant Leap",No,No,BTG-176-F-EN,F - Transfuge,,6,6,No,,Lyra,,No,,Yes,No,176,MCA-983,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Explosion Céleste,No,No,BTG-177-C-FR,C - Commune,,7,7,No,,Yzmir,,No,,Yes,No,177,MCA-984,FR - Français,No,5,No,,BTG - Au-delà des portes,Sort,No
Celestial Blast,No,No,BTG-177-C-EN,C - Commune,,7,7,No,,Yzmir,,No,,Yes,No,177,MCA-985,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Explosion Céleste,No,No,BTG-177-R-FR,R - Rare,,7,7,No,,Yzmir,,No,,Yes,No,177,MCA-986,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Celestial Blast,No,No,BTG-177-R-EN,R - Rare,,7,7,No,,Yzmir,,No,,Yes,No,177,MCA-987,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
Explosion Céleste,No,No,BTG-177-F-FR,F - Transfuge,,7,7,No,,Ordis,,No,,Yes,No,177,MCA-988,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,No
Celestial Blast,No,No,BTG-177-F-EN,F - Transfuge,,7,7,No,,Ordis,,No,,Yes,No,177,MCA-989,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,No
L’Isba de Baba,No,No,BTG-178-C-FR,C - Commune,,3,3,No,,Yzmir,,Yes,,No,No,178,MCA-990,FR - Français,No,2,No,,BTG - Au-delà des portes,Repère Permanent,No
Baba’s Isba,No,No,BTG-178-C-EN,C - Commune,,3,3,No,,Yzmir,,Yes,,No,No,178,MCA-991,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
L’Isba de Baba,No,No,BTG-178-R-FR,R - Rare,,2,2,No,,Yzmir,,Yes,,No,No,178,MCA-992,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Baba’s Isba,No,No,BTG-178-R-EN,R - Rare,,2,2,No,,Yzmir,,Yes,,No,No,178,MCA-993,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
L’Isba de Baba,No,No,BTG-178-F-FR,F - Transfuge,,3,3,No,,Ordis,,Yes,,No,No,178,MCA-994,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Baba’s Isba,No,No,BTG-178-F-EN,F - Transfuge,,3,3,No,,Ordis,,Yes,,No,No,178,MCA-995,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Fragment d’Éther,No,No,BTG-179-C-FR,C - Commune,,5,5,No,,Yzmir,,No,,No,No,179,MCA-996,FR - Français,No,4,No,,BTG - Au-delà des portes,Repère Permanent,No
Aether Shard,No,No,BTG-179-C-EN,C - Commune,,5,5,No,,Yzmir,,No,,No,No,179,MCA-997,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Fragment d’Éther,No,No,BTG-179-R-FR,R - Rare,,5,5,No,,Yzmir,,Yes,,No,No,179,MCA-998,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Aether Shard,No,No,BTG-179-R-EN,R - Rare,,5,5,No,,Yzmir,,Yes,,No,No,179,MCA-999,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Fragment d’Éther,No,No,BTG-179-F-FR,F - Transfuge,,5,5,No,,Lyra,,Yes,,No,No,179,MCA-1000,FR - Français,No,1,No,,BTG - Au-delà des portes,Repère Permanent,No
Aether Shard,No,No,BTG-179-F-EN,F - Transfuge,,5,5,No,,Lyra,,Yes,,No,No,179,MCA-1001,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"Le Kadigir, Bastion Yzmir",No,No,BTG-180-C-FR,C - Commune,,8,8,No,,Yzmir,,No,,No,No,180,MCA-1002,FR - Français,No,1,No,,BTG - Au-delà des portes,Repère Permanent,No
"The Kadigir, Yzmir Bastion",No,No,BTG-180-C-EN,C - Commune,,8,8,No,,Yzmir,,No,,No,No,180,MCA-1003,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"The Kadigir, Yzmir Bastion",No,No,BTG-180-R-EN,R - Rare,,8,8,No,,Yzmir,,No,,No,No,180,MCA-1004,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"Le Kadigir, Bastion Yzmir",No,No,BTG-180-R-FR,R - Rare,,8,8,No,,Yzmir,,No,,No,No,180,MCA-1005,FR - Français,No,1,No,,BTG - Au-delà des portes,Repère Permanent,No
"The Kadigir, Yzmir Bastion",No,No,BTG-180-F-EN,F - Transfuge,,8,8,No,,Lyra,,No,,No,No,180,MCA-1006,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
"Le Kadigir, Bastion Yzmir",No,No,BTG-180-F-FR,F - Transfuge,,8,8,No,,Lyra,,No,,No,No,180,MCA-1007,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,No
Tomoe Gozen,No,No,BTG-047-R-FR,C - Commune,,3,3,No,5,Bravos,2,No,,No,No,47,MCA-1008,FR - Français,No,3,No,5,BTG - Au-delà des portes,Personnage,No
Tomoe Gozen,No,No,BTG-047-R-EN,C - Commune,,3,3,No,5,Bravos,2,No,,No,No,47,MCA-1009,EN - English,No,0,No,5,BTG - Au-delà des portes,Personnage,No
